recorded_time,DateTimeOriginal,SerialNumber,SourceFile,SubSecCreateDate,Name,Camera,Operation,Number,Roll,Pitch,Altitude,Temp,Pres,Oxy,Sal,UsblLongitude,UsblLatitude,UsblNorthing,UsblEasting,ShipNorthing,ShipEasting,count,FinalTime,NewFileName
2018-11-26 12:30:26.260,2018:11:26 12:30:26,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123026Z_0001.JPG,2018-11-26 12:30:26.520,MRITC_SCP_IN2018_V06_026_20181126T123026Z_0001.JPG,SCP,26.0,1.0,6.21,4.51,2.8,6.61774090909091,731.3704545454547,4.306818181818182,34.473,147.11360456171738,-44.25926197472105,5099323.883451452,509068.0196349668,5099705.482429292,508681.6194632837,2,2018-11-26 12:30:26.260,MRITC_SCP_IN2018_V06_026_20181126T123026Z_0001.JPG
2018-11-26 12:30:26.260,2018:11:26 12:30:27,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123027Z_0001.JPG,2018-11-26 12:30:27.100,MRITC_SCS_IN2018_V06_026_20181126T123027Z_0001.JPG,SCS,26.0,1.0,6.545,4.455,2.8,6.619431818181818,731.0639090909093,4.304636363636364,34.473,147.11360095183161,-44.25925603519772,5099323.8881472815,509068.024858813,5099705.782547899,508681.4522200357,2,2018-11-26 12:30:26.260,MRITC_SCS_IN2018_V06_026_20181126T123026Z_0001.JPG
2018-11-26 12:30:31.260,2018:11:26 12:30:31,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123031Z_0002.JPG,2018-11-26 12:30:31.520,MRITC_SCP_IN2018_V06_026_20181126T123031Z_0002.JPG,SCP,26.0,2.0,6.155,0.815,2.8,6.619927272727272,731.9823636363634,4.285181818181819,34.470045454545456,147.11358645591076,-44.259239397446976,5099325.502846548,509066.95217326673,5099708.162151589,508679.4576519334,2,2018-11-26 12:30:31.260,MRITC_SCP_IN2018_V06_026_20181126T123031Z_0002.JPG
2018-11-26 12:30:31.260,2018:11:26 12:30:32,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123032Z_0002.JPG,2018-11-26 12:30:32.100,MRITC_SCS_IN2018_V06_026_20181126T123032Z_0002.JPG,SCS,26.0,2.0,6.105,0.42,2.8,6.61868,732.4382999999997,4.28335,34.469449999999995,147.11358679494785,-44.25923962428998,5099325.82111494,509066.7328424979,5099708.431918044,508679.14468043466,2,2018-11-26 12:30:31.260,MRITC_SCS_IN2018_V06_026_20181126T123031Z_0002.JPG
2018-11-26 12:30:36.260,2018:11:26 12:30:36,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123036Z_0003.JPG,2018-11-26 12:30:36.520,MRITC_SCP_IN2018_V06_026_20181126T123036Z_0003.JPG,SCP,26.0,3.0,6.29,3.48,3.45,6.575469999999998,734.8381500000003,4.2780000000000005,34.467800000000004,147.11357597376494,-44.259227911746024,5099327.121179263,509065.87899680453,5099710.2257255735,508677.76268795424,2,2018-11-26 12:30:36.260,MRITC_SCP_IN2018_V06_026_20181126T123036Z_0003.JPG
2018-11-26 12:30:36.260,2018:11:26 12:30:37,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123037Z_0003.JPG,2018-11-26 12:30:37.100,MRITC_SCS_IN2018_V06_026_20181126T123037Z_0003.JPG,SCS,26.0,3.0,6.49,3.635,3.3863636363636367,6.57367,734.9828500000003,4.2769,34.46635000000001,147.11357653401342,-44.259225701216614,5099327.353277375,509065.7112257903,5099710.504526868,508677.5532035725,2,2018-11-26 12:30:36.260,MRITC_SCS_IN2018_V06_026_20181126T123036Z_0003.JPG
2018-11-26 12:30:41.260,2018:11:26 12:30:41,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123041Z_0004.JPG,2018-11-26 12:30:41.520,MRITC_SCP_IN2018_V06_026_20181126T123041Z_0004.JPG,SCP,26.0,4.0,6.725,5.25,2.6909090909090905,6.539840909090909,735.7168636363635,4.275045454545455,34.461045454545456,147.11355517812953,-44.25919974558385,5099329.766897626,509063.7649871344,5099713.214851467,508674.0120199405,2,2018-11-26 12:30:41.260,MRITC_SCP_IN2018_V06_026_20181126T123041Z_0004.JPG
2018-11-26 12:30:41.260,2018:11:26 12:30:42,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123042Z_0004.JPG,2018-11-26 12:30:42.100,MRITC_SCS_IN2018_V06_026_20181126T123042Z_0004.JPG,SCS,26.0,4.0,6.635,4.075,2.5818181818181816,6.5296449999999995,735.8316500000002,4.275,34.45935,147.11354999767389,-44.25919526042549,5099330.095846672,509063.51352701796,5099713.47360283,508673.6291830066,2,2018-11-26 12:30:41.260,MRITC_SCS_IN2018_V06_026_20181126T123041Z_0004.JPG
2018-11-26 12:30:46.260,2018:11:26 12:30:46,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123046Z_0005.JPG,2018-11-26 12:30:46.520,MRITC_SCP_IN2018_V06_026_20181126T123046Z_0005.JPG,SCP,26.0,5.0,7.752499999999999,3.605,3.136363636363636,6.4779,735.56915,4.27405,34.453250000000004,147.11353301521916,-44.25916878699438,5099332.364927493,509062.1975874504,5099715.195957441,508673.0826375646,2,2018-11-26 12:30:46.260,MRITC_SCP_IN2018_V06_026_20181126T123046Z_0005.JPG
2018-11-26 12:30:46.260,2018:11:26 12:30:47,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123047Z_0005.JPG,2018-11-26 12:30:47.100,MRITC_SCS_IN2018_V06_026_20181126T123047Z_0005.JPG,SCS,26.0,5.0,7.9700000000000015,3.755,3.3409090909090913,6.470088888888888,735.363111111111,4.2733888888888885,34.46033333333334,147.11353014514015,-44.259164807003,5099332.686018837,509062.0065295592,5099715.494176636,508672.9516468679,2,2018-11-26 12:30:46.260,MRITC_SCS_IN2018_V06_026_20181126T123046Z_0005.JPG
2018-11-26 12:30:51.270,2018:11:26 12:30:51,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123051Z_0006.JPG,2018-11-26 12:30:51.530,MRITC_SCP_IN2018_V06_026_20181126T123051Z_0006.JPG,SCP,26.0,6.0,7.205,3.545,2.645454545454546,6.5087150000000005,735.1452999999998,4.26215,34.46045,147.1135052210817,-44.25915796463912,5099334.425821565,509060.62776687,5099718.06609525,508669.7156520888,2,2018-11-26 12:30:51.270,MRITC_SCP_IN2018_V06_026_20181126T123051Z_0006.JPG
2018-11-26 12:30:51.270,2018:11:26 12:30:52,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123052Z_0006.JPG,2018-11-26 12:30:52.110,MRITC_SCS_IN2018_V06_026_20181126T123052Z_0006.JPG,SCS,26.0,6.0,7.205,3.415,2.4272727272727272,6.502835,735.3580000000001,4.262,34.459450000000004,147.11350282916868,-44.25915574225599,5099334.748409375,509060.3595421256,5099718.43320568,508669.2850605562,2,2018-11-26 12:30:51.270,MRITC_SCS_IN2018_V06_026_20181126T123051Z_0006.JPG
2018-11-26 12:30:56.270,2018:11:26 12:30:56,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123056Z_0007.JPG,2018-11-26 12:30:56.530,MRITC_SCP_IN2018_V06_026_20181126T123056Z_0007.JPG,SCP,26.0,7.0,8.06,1.995,3.740909090909091,6.527205,734.94325,4.25705,34.46205,147.11349010732349,-44.25913904562036,5099336.317003579,509059.16860891384,5099719.743698158,508668.0766571739,2,2018-11-26 12:30:56.270,MRITC_SCP_IN2018_V06_026_20181126T123056Z_0007.JPG
2018-11-26 12:30:56.270,2018:11:26 12:30:57,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123057Z_0007.JPG,2018-11-26 12:30:57.110,MRITC_SCS_IN2018_V06_026_20181126T123057Z_0007.JPG,SCS,26.0,7.0,8.205,2.54,3.9227272727272733,6.5322650000000015,734.5206499999997,4.2559000000000005,34.462,147.11348883605302,-44.25913649296568,5099336.3408109415,509059.1576888943,5099719.967823644,508667.91602534143,2,2018-11-26 12:30:56.270,MRITC_SCS_IN2018_V06_026_20181126T123056Z_0007.JPG
2018-11-26 12:31:01.260,2018:11:26 12:31:01,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123101Z_0008.JPG,2018-11-26 12:31:01.520,MRITC_SCP_IN2018_V06_026_20181126T123101Z_0008.JPG,SCP,26.0,8.0,7.9049999999999985,3.215,2.8454545454545457,6.535340909090909,734.7583636363634,4.255,34.45913636363637,147.11347796355471,-44.259129456563095,5099338.501371399,509057.48041418893,5099722.814667616,508665.1723974626,2,2018-11-26 12:31:01.260,MRITC_SCP_IN2018_V06_026_20181126T123101Z_0008.JPG
2018-11-26 12:31:01.260,2018:11:26 12:31:02,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123102Z_0008.JPG,2018-11-26 12:31:02.100,MRITC_SCS_IN2018_V06_026_20181126T123102Z_0008.JPG,SCS,26.0,8.0,7.935,2.71,2.9545454545454537,6.535831818181819,734.8707272727272,4.255,34.46077272727273,147.1134741147496,-44.259127492661975,5099338.814879637,509057.2288549248,5099723.155955656,508664.7972887845,2,2018-11-26 12:31:01.260,MRITC_SCS_IN2018_V06_026_20181126T123101Z_0008.JPG
2018-11-26 12:31:06.270,2018:11:26 12:31:06,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123106Z_0009.JPG,2018-11-26 12:31:06.530,MRITC_SCP_IN2018_V06_026_20181126T123106Z_0009.JPG,SCP,26.0,9.0,8.879999999999997,4.16,4.1909090909090905,6.57516,732.85135,4.24915,34.4668,147.11344846143777,-44.25910668689675,5099340.623024067,509055.84666180727,5099725.097014358,508663.0345414766,2,2018-11-26 12:31:06.270,MRITC_SCP_IN2018_V06_026_20181126T123106Z_0009.JPG
2018-11-26 12:31:06.270,2018:11:26 12:31:07,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123107Z_0009.JPG,2018-11-26 12:31:07.110,MRITC_SCS_IN2018_V06_026_20181126T123107Z_0009.JPG,SCS,26.0,9.0,8.7075,4.6225000000000005,4.504545454545454,6.586419999999999,732.7356500000002,4.24845,34.46645,147.1134482300923,-44.25910431212617,5099340.933625991,509055.6195302743,5099725.483539712,508662.81189351634,2,2018-11-26 12:31:06.270,MRITC_SCS_IN2018_V06_026_20181126T123106Z_0009.JPG
2018-11-26 12:31:11.270,2018:11:26 12:31:11,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123111Z_0010.JPG,2018-11-26 12:31:11.530,MRITC_SCP_IN2018_V06_026_20181126T123111Z_0010.JPG,SCP,26.0,10.0,8.785,2.68,3.990909090909091,6.574364999999999,733.3948499999998,4.25295,34.45715,147.11343640633723,-44.25909799271562,5099342.726516215,509054.108480655,5099727.964031628,508659.7326757837,2,2018-11-26 12:31:11.270,MRITC_SCP_IN2018_V06_026_20181126T123111Z_0010.JPG
2018-11-26 12:31:11.270,2018:11:26 12:31:12,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123112Z_0010.JPG,2018-11-26 12:31:12.110,MRITC_SCS_IN2018_V06_026_20181126T123112Z_0010.JPG,SCS,26.0,10.0,9.175,2.37,4.318181818181818,6.567640000000001,733.3350500000001,4.254099999999998,34.460300000000004,147.11343163083563,-44.25909641158639,5099342.981127232,509053.8671661447,5099728.085633438,508659.4062623892,2,2018-11-26 12:31:11.270,MRITC_SCS_IN2018_V06_026_20181126T123111Z_0010.JPG
2018-11-26 12:31:16.260,2018:11:26 12:31:16,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123116Z_0011.JPG,2018-11-26 12:31:16.520,MRITC_SCP_IN2018_V06_026_20181126T123116Z_0011.JPG,SCP,26.0,11.0,8.945,0.97,4.2681818181818185,6.603109090909093,732.1354545454548,4.2500909090909085,34.466227272727274,147.11342635189894,-44.25907601010684,5099344.615507923,509052.65743057407,5099730.106811792,508658.1425507409,2,2018-11-26 12:31:16.260,MRITC_SCP_IN2018_V06_026_20181126T123116Z_0011.JPG
2018-11-26 12:31:16.260,2018:11:26 12:31:17,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123117Z_0011.JPG,2018-11-26 12:31:17.100,MRITC_SCS_IN2018_V06_026_20181126T123117Z_0011.JPG,SCS,26.0,11.0,8.585,2.245,4.418181818181818,6.591964999999999,732.3017000000003,4.2511,34.46105,147.11343141997855,-44.25907562211168,5099344.925287848,509052.4550000954,5099730.531166753,508657.94716680906,2,2018-11-26 12:31:16.260,MRITC_SCS_IN2018_V06_026_20181126T123116Z_0011.JPG
2018-11-26 12:31:21.260,2018:11:26 12:31:21,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123121Z_0012.JPG,2018-11-26 12:31:21.520,MRITC_SCP_IN2018_V06_026_20181126T123121Z_0012.JPG,SCP,26.0,12.0,9.135000000000002,2.255,3.177272727272728,6.5984349999999985,733.31435,4.25,34.4632,147.11340400898922,-44.25906349382435,5099346.6413190765,509051.0814403333,5099732.667676799,508655.37005218974,2,2018-11-26 12:31:21.260,MRITC_SCP_IN2018_V06_026_20181126T123121Z_0012.JPG
2018-11-26 12:31:21.260,2018:11:26 12:31:22,75012000115.0,./IN2018_V06_026/stills/MRITC_SCS_IN2018_V06_026_20181126T123122Z_0012.JPG,2018-11-26 12:31:22.100,MRITC_SCS_IN2018_V06_026_20181126T123122Z_0012.JPG,SCS,26.0,12.0,9.025,3.375,3.0136363636363637,6.594322222222222,733.549888888889,4.250611111111112,34.46116666666667,147.11340659795601,-44.25905426700324,5099346.897723828,509050.8460105369,5099732.819513457,508655.08722163725,2,2018-11-26 12:31:21.260,MRITC_SCS_IN2018_V06_026_20181126T123121Z_0012.JPG
2018-11-26 12:31:26.500,2018:11:26 12:31:26,95013000014.0,./IN2018_V06_026/stills/MRITC_SCP_IN2018_V06_026_20181126T123126Z_0013.JPG,2018-11-26 12:31:26.760,MRITC_SCP_IN2018_V06_026_20181126T123126Z_0013.JPG,SCP,26.0,13.0,9.1,3.115,2.0681818181818183,6.5420250000000015,734.8227499999997,4.25925,34.455,147.11335754406582,-44.25903499092964,5099348.663782723,509049.35437010904,5099734.947788142,508653.0108417357,2,2018-11-26 12:31:26.500,MRITC_SCP_IN2018_V06_026_20181126T123126Z_0013.JPG
