recorded_time,DateTimeOriginal,SerialNumber,SourceFile,SubSecCreateDate,Name,Camera,Operation,Number,Roll,Pitch,Altitude,Temp,Pres,Oxy,Sal,UsblLongitude,UsblLatitude,UsblNorthing,UsblEasting,ShipNorthing,ShipEasting,count,FinalTime,NewFileName
2018-12-14 20:02:22.580,2018:12:14 20:02:21,75012000115.0,./IN2018_V06_168/stills/MRITC_SCS_IN2018_V06_168_20181214T200221Z_0001.JPG,2018-12-14 20:02:21.980,MRITC_SCS_IN2018_V06_168_20181214T200221Z_0001.JPG,SCS,168.0,1.0,-1.3050000000000002,-2.955,2.0,4.90766,978.75105,3.78,34.44905,147.23307534024391,-44.21324590261597,5104415.036145434,518618.89786956366,5104669.820719054,519865.4616161328,2,2018-12-14 20:02:22.580,MRITC_SCS_IN2018_V06_168_20181214T200222Z_0001.JPG
2018-12-14 20:02:22.580,2018:12:14 20:02:22,95013000014.0,./IN2018_V06_168/stills/MRITC_SCP_IN2018_V06_168_20181214T200222Z_0001.JPG,2018-12-14 20:02:22.270,MRITC_SCP_IN2018_V06_168_20181214T200222Z_0001.JPG,SCP,168.0,1.0,-1.295,-2.585,2.0,4.9054,978.81975,3.77975,34.449749999999995,147.2330778161321,-44.21324588484571,5104415.057199147,518619.04201225383,5104669.840131796,519865.65341156843,2,2018-12-14 20:02:22.580,MRITC_SCP_IN2018_V06_168_20181214T200222Z_0001.JPG
2018-12-14 20:02:27.570,2018:12:14 20:02:26,75012000115.0,./IN2018_V06_168/stills/MRITC_SCS_IN2018_V06_168_20181214T200226Z_0002.JPG,2018-12-14 20:02:26.970,MRITC_SCS_IN2018_V06_168_20181214T200226Z_0002.JPG,SCS,168.0,2.0,-1.24,-3.565,2.0,4.882231818181818,978.7161363636363,3.770909090909091,34.45004545454546,147.23310572123242,-44.213251246791685,5104415.461279508,518621.4440122591,5104670.588245656,519868.94396033883,2,2018-12-14 20:02:27.570,MRITC_SCS_IN2018_V06_168_20181214T200227Z_0002.JPG
2018-12-14 20:02:27.570,2018:12:14 20:02:27,95013000014.0,./IN2018_V06_168/stills/MRITC_SCP_IN2018_V06_168_20181214T200227Z_0002.JPG,2018-12-14 20:02:27.270,MRITC_SCP_IN2018_V06_168_20181214T200227Z_0002.JPG,SCP,168.0,2.0,-1.33,-4.15,2.0,4.881822727272726,978.8489545454544,3.770363636363636,34.45031818181819,147.23310746338032,-44.213251609269506,5104415.487338087,518621.59784693975,5104670.637589695,519869.15502006287,2,2018-12-14 20:02:27.570,MRITC_SCP_IN2018_V06_168_20181214T200227Z_0002.JPG
2018-12-14 20:02:32.570,2018:12:14 20:02:31,75012000115.0,./IN2018_V06_168/stills/MRITC_SCS_IN2018_V06_168_20181214T200231Z_0003.JPG,2018-12-14 20:02:31.970,MRITC_SCS_IN2018_V06_168_20181214T200231Z_0003.JPG,SCS,168.0,3.0,-0.775,-2.185,2.0,4.877055,979.64395,3.7621,34.449,147.23312181383113,-44.213245030801524,5104415.93399483,518624.1160949053,5104670.622673707,519871.1808461559,2,2018-12-14 20:02:32.570,MRITC_SCS_IN2018_V06_168_20181214T200232Z_0003.JPG
2018-12-14 20:02:32.570,2018:12:14 20:02:32,95013000014.0,./IN2018_V06_168/stills/MRITC_SCP_IN2018_V06_168_20181214T200232Z_0003.JPG,2018-12-14 20:02:32.260,MRITC_SCP_IN2018_V06_168_20181214T200232Z_0003.JPG,SCP,168.0,3.0,-0.835,-1.69,2.0,4.877125,979.58675,3.7615,34.44925,147.23312268340382,-44.21324456694536,5104415.962642555,518624.2772220334,5104670.618895998,519871.3055614135,2,2018-12-14 20:02:32.570,MRITC_SCP_IN2018_V06_168_20181214T200232Z_0003.JPG
2018-12-14 20:02:37.560,2018:12:14 20:02:36,75012000115.0,./IN2018_V06_168/stills/MRITC_SCS_IN2018_V06_168_20181214T200236Z_0004.JPG,2018-12-14 20:02:36.960,MRITC_SCS_IN2018_V06_168_20181214T200236Z_0004.JPG,SCS,168.0,4.0,-0.3975,-5.1175,2.6954545454545458,4.8624909090909085,979.6402727272728,3.7569090909090894,34.44527272727272,147.2331734614534,-44.213240196540276,5104416.551270133,518627.3444972625,5104671.240263739,519874.16596656,2,2018-12-14 20:02:37.560,MRITC_SCS_IN2018_V06_168_20181214T200237Z_0004.JPG
2018-12-14 20:02:37.560,2018:12:14 20:02:37,95013000014.0,./IN2018_V06_168/stills/MRITC_SCP_IN2018_V06_168_20181214T200237Z_0004.JPG,2018-12-14 20:02:37.260,MRITC_SCP_IN2018_V06_168_20181214T200237Z_0004.JPG,SCP,168.0,4.0,-0.47,-3.27,3.1590909090909087,4.860036363636363,979.3299090909089,3.7563636363636363,34.44690909090909,147.23317678078942,-44.21323992367366,5104416.589136313,518627.54142330633,5104671.281357581,519874.3504532096,2,2018-12-14 20:02:37.560,MRITC_SCP_IN2018_V06_168_20181214T200237Z_0004.JPG
2018-12-14 20:02:42.570,2018:12:14 20:02:41,75012000115.0,./IN2018_V06_168/stills/MRITC_SCS_IN2018_V06_168_20181214T200241Z_0005.JPG,2018-12-14 20:02:41.970,MRITC_SCS_IN2018_V06_168_20181214T200241Z_0005.JPG,SCS,168.0,5.0,0.12,-2.44,2.5954545454545457,4.861000000000001,979.3455454545453,3.7510909090909097,34.45090909090909,147.23321010203597,-44.213236079632146,5104417.127283942,518630.2829348526,5104671.623604598,519877.1005995516,2,2018-12-14 20:02:42.570,MRITC_SCS_IN2018_V06_168_20181214T200242Z_0005.JPG
2018-12-14 20:02:42.570,2018:12:14 20:02:42,95013000014.0,./IN2018_V06_168/stills/MRITC_SCP_IN2018_V06_168_20181214T200242Z_0005.JPG,2018-12-14 20:02:42.260,MRITC_SCP_IN2018_V06_168_20181214T200242Z_0005.JPG,SCP,168.0,5.0,0.1025,-2.0225,2.440909090909091,4.8626000000000005,979.36625,3.75075,34.450500000000005,147.23321213298001,-44.21323583648061,5104417.161350867,518630.4561599902,5104671.64390144,519877.2754210632,2,2018-12-14 20:02:42.570,MRITC_SCP_IN2018_V06_168_20181214T200242Z_0005.JPG
