recorded_time,DateTimeOriginal,SerialNumber,SourceFile,SubSecCreateDate,Name,Camera,Operation,Number,Roll,Pitch,Altitude,Temp,Pres,Oxy,Sal,UsblLongitude,UsblLatitude,UsblNorthing,UsblEasting,ShipNorthing,ShipEasting,count,FinalTime,NewFileName
2018-12-01 05:16:02.610,2018:12:01 05:16:03,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051603Z_0001.JPG,2018-12-01 05:16:03.570,MRITC_SCS_IN2018_V06_060_20181201T051603Z_0001.JPG,SCS,60.0,1.0,6.21,2.5250000000000004,2.7,3.869636363636365,1090.949090909091,3.782090909090909,34.47804545454545,147.21444614080067,-44.25518060261867,5099761.995400908,517118.6117974104,5100509.380250264,516459.2733807878,2,2018-12-01 05:16:02.610,MRITC_SCS_IN2018_V06_060_20181201T051602Z_0001.JPG
2018-12-01 05:16:02.610,2018:12:01 05:16:04,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051604Z_0001.JPG,2018-12-01 05:16:04.270,MRITC_SCP_IN2018_V06_060_20181201T051604Z_0001.JPG,SCP,60.0,1.0,6.41,2.7825,3.05,3.861455555555555,1091.0777777777778,3.7812777777777775,34.48016666666666,147.21444531188513,-44.25517777914855,5099762.261940138,517118.31168134045,5100509.7300338335,516459.0910278434,2,2018-12-01 05:16:02.610,MRITC_SCP_IN2018_V06_060_20181201T051602Z_0001.JPG
2018-12-01 05:16:07.620,2018:12:01 05:16:08,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051608Z_0002.JPG,2018-12-01 05:16:08.580,MRITC_SCS_IN2018_V06_060_20181201T051608Z_0002.JPG,SCS,60.0,2.0,6.8375,-0.9125,2.2388888888888894,3.8381199999999995,1093.9631000000004,3.7779,34.484,147.214424042276,-44.25516210266389,5099764.033903187,517116.57332169026,5100511.217699537,516456.27962864685,2,2018-12-01 05:16:07.620,MRITC_SCS_IN2018_V06_060_20181201T051607Z_0002.JPG
2018-12-01 05:16:07.620,2018:12:01 05:16:09,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051609Z_0002.JPG,2018-12-01 05:16:09.270,MRITC_SCP_IN2018_V06_060_20181201T051609Z_0002.JPG,SCP,60.0,2.0,5.905,1.09,2.2954545454545454,3.8384,1094.2025,3.7765,34.484,147.2144208297368,-44.25515945718347,5099764.324081576,517116.2914640836,5100511.468108222,516455.843715503,2,2018-12-01 05:16:07.620,MRITC_SCP_IN2018_V06_060_20181201T051607Z_0002.JPG
2018-12-01 05:16:12.620,2018:12:01 05:16:13,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051613Z_0003.JPG,2018-12-01 05:16:13.580,MRITC_SCS_IN2018_V06_060_20181201T051613Z_0003.JPG,SCS,60.0,3.0,6.369999999999999,-0.085,2.5777777777777784,3.832277272727272,1094.3635,3.7680454545454554,34.483954545454544,147.21442105628705,-44.255135740167596,5099766.243903525,517114.65038537217,5100513.663600823,516454.9033746853,2,2018-12-01 05:16:12.620,MRITC_SCS_IN2018_V06_060_20181201T051612Z_0003.JPG
2018-12-01 05:16:12.620,2018:12:01 05:16:14,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051614Z_0003.JPG,2018-12-01 05:16:14.280,MRITC_SCP_IN2018_V06_060_20181201T051614Z_0003.JPG,SCP,60.0,3.0,6.4675,1.1275,2.4045454545454548,3.83324,1094.5548,3.76735,34.48335,147.21441994646113,-44.25513261350895,5099766.556118692,517114.3847270316,5100513.9879964655,516454.680215135,2,2018-12-01 05:16:12.620,MRITC_SCP_IN2018_V06_060_20181201T051612Z_0003.JPG
2018-12-01 05:16:17.610,2018:12:01 05:16:18,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051618Z_0004.JPG,2018-12-01 05:16:18.570,MRITC_SCS_IN2018_V06_060_20181201T051618Z_0004.JPG,SCS,60.0,4.0,6.755,-5.84,1.46,3.833,1096.2809,3.76095,34.483000000000004,147.21438730076838,-44.255129945019114,5099768.466939674,517112.786476542,5100515.237198667,516451.7308910233,2,2018-12-01 05:16:17.610,MRITC_SCS_IN2018_V06_060_20181201T051617Z_0004.JPG
2018-12-01 05:16:17.610,2018:12:01 05:16:19,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051619Z_0004.JPG,2018-12-01 05:16:19.260,MRITC_SCP_IN2018_V06_060_20181201T051619Z_0004.JPG,SCP,60.0,4.0,6.695,-3.2475,1.13,3.8318,1096.5557000000003,3.76035,34.483000000000004,147.21438302973752,-44.255129251623195,5099768.739501963,517112.5596164378,5100515.423106459,516451.344136728,2,2018-12-01 05:16:17.610,MRITC_SCP_IN2018_V06_060_20181201T051617Z_0004.JPG
2018-12-01 05:16:22.620,2018:12:01 05:16:23,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051623Z_0005.JPG,2018-12-01 05:16:23.580,MRITC_SCS_IN2018_V06_060_20181201T051623Z_0005.JPG,SCS,60.0,5.0,6.195,-0.645,2.6450000000000005,3.8392772727272733,1096.0675,3.7549545454545457,34.48295454545455,147.21437463286964,-44.25509826880693,5099771.21713805,517110.585537423,5100517.72220485,516450.5068022219,2,2018-12-01 05:16:22.620,MRITC_SCS_IN2018_V06_060_20181201T051622Z_0005.JPG
2018-12-01 05:16:22.620,2018:12:01 05:16:24,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051624Z_0005.JPG,2018-12-01 05:16:24.280,MRITC_SCP_IN2018_V06_060_20181201T051624Z_0005.JPG,SCP,60.0,5.0,6.6575,-0.11,2.5,3.84175909090909,1096.2005,3.754318181818181,34.48231818181819,147.21437271768426,-44.255094497748594,5099771.569984999,517110.3018501248,5100518.053729211,516450.2856386179,2,2018-12-01 05:16:22.620,MRITC_SCP_IN2018_V06_060_20181201T051622Z_0005.JPG
2018-12-01 05:16:27.620,2018:12:01 05:16:28,75012000115.0,./IN2018_V06_060/stills/MRITC_SCS_IN2018_V06_060_20181201T051628Z_0006.JPG,2018-12-01 05:16:28.580,MRITC_SCS_IN2018_V06_060_20181201T051628Z_0006.JPG,SCS,60.0,6.0,6.085,1.4500000000000002,1.7954545454545454,3.8377800000000004,1098.47445,3.75395,34.4811,147.2143502555059,-44.25510280776473,5099772.794506108,517109.26953910757,5100519.617631049,516447.53494559077,2,2018-12-01 05:16:27.620,MRITC_SCS_IN2018_V06_060_20181201T051627Z_0006.JPG
2018-12-01 05:16:27.620,2018:12:01 05:16:29,95013000014.0,./IN2018_V06_060/stills/MRITC_SCP_IN2018_V06_060_20181201T051629Z_0006.JPG,2018-12-01 05:16:29.280,MRITC_SCP_IN2018_V06_060_20181201T051629Z_0006.JPG,SCP,60.0,6.0,5.8575,1.4375,2.0,3.8361,1098.36875,3.75325,34.4825,147.21434735879347,-44.25509755982093,5099772.987091638,517109.1174781496,5100520.026138577,516447.41022340104,2,2018-12-01 05:16:27.620,MRITC_SCP_IN2018_V06_060_20181201T051627Z_0006.JPG
