recorded_time,DateTimeOriginal,SerialNumber,SourceFile,SubSecCreateDate,Name,Camera,Operation,Number,Roll,Pitch,Altitude,Temp,Pres,Oxy,Sal,UsblLongitude,UsblLatitude,UsblNorthing,UsblEasting,ShipNorthing,ShipEasting,count,FinalTime,NewFileName
2018-12-09 00:08:14.290,2018:12:09 00:08:14,75012000115.0,./IN2018_V06_114/stills/MRITC_SCS_IN2018_V06_114_20181209T000814Z_0001.JPG,2018-12-09 00:08:14.290,MRITC_SCS_IN2018_V06_114_20181209T000814Z_0001.JPG,SCS,114.0,1.0,4.8450000000000015,-7.775,2.1,3.84775,1027.375,3.7155,34.4575,147.06732712367975,-44.2908220419738,5095827.3940417515,505370.80190380564,5095029.87891571,505616.46833565546,2,2018-12-09 00:08:14.290,MRITC_SCS_IN2018_V06_114_20181209T000814Z_0001.JPG
2018-12-09 00:08:14.290,2018:12:09 00:08:14,95013000014.0,./IN2018_V06_114/stills/MRITC_SCP_IN2018_V06_114_20181209T000814Z_0001.JPG,2018-12-09 00:08:14.720,MRITC_SCP_IN2018_V06_114_20181209T000814Z_0001.JPG,SCP,114.0,1.0,5.058636363636363,-5.5977272727272736,2.1,3.8468863636363637,1026.775,3.715045454545455,34.45795454545454,147.0673275578456,-44.29082504333421,5095827.193232168,505370.9347648871,5095029.6705157515,505616.62770048244,2,2018-12-09 00:08:14.290,MRITC_SCP_IN2018_V06_114_20181209T000814Z_0001.JPG
2018-12-09 00:08:19.300,2018:12:09 00:08:19,75012000115.0,./IN2018_V06_114/stills/MRITC_SCS_IN2018_V06_114_20181209T000819Z_0002.JPG,2018-12-09 00:08:19.300,MRITC_SCS_IN2018_V06_114_20181209T000819Z_0002.JPG,SCS,114.0,2.0,4.6375,-6.883000000000001,2.1,3.839055,1026.48775,3.715,34.456450000000004,147.06735728119827,-44.290887983923994,5095824.975998026,505372.38819795346,5095028.786335446,505619.5780563662,2,2018-12-09 00:08:19.300,MRITC_SCS_IN2018_V06_114_20181209T000819Z_0002.JPG
2018-12-09 00:08:19.300,2018:12:09 00:08:19,95013000014.0,./IN2018_V06_114/stills/MRITC_SCP_IN2018_V06_114_20181209T000819Z_0002.JPG,2018-12-09 00:08:19.740,MRITC_SCP_IN2018_V06_114_20181209T000819Z_0002.JPG,SCP,114.0,2.0,4.7375,-8.507000000000001,2.1,3.839895,1026.40975,3.715,34.456050000000005,147.06736260898867,-44.29088091432526,5095824.720003255,505372.5527866028,5095028.7860462265,505619.91487053025,2,2018-12-09 00:08:19.300,MRITC_SCP_IN2018_V06_114_20181209T000819Z_0002.JPG
2018-12-09 00:08:24.290,2018:12:09 00:08:24,75012000115.0,./IN2018_V06_114/stills/MRITC_SCS_IN2018_V06_114_20181209T000824Z_0003.JPG,2018-12-09 00:08:24.290,MRITC_SCS_IN2018_V06_114_20181209T000824Z_0003.JPG,SCS,114.0,3.0,5.495,-3.465,2.9000000000000004,3.8405999999999993,1027.9875000000004,3.717,34.4575,147.06739101819147,-44.290890428585364,5095821.024926681,505374.69578066596,5095027.673434943,505622.097193846,2,2018-12-09 00:08:24.290,MRITC_SCS_IN2018_V06_114_20181209T000824Z_0003.JPG
2018-12-09 00:08:24.290,2018:12:09 00:08:24,95013000014.0,./IN2018_V06_114/stills/MRITC_SCP_IN2018_V06_114_20181209T000824Z_0003.JPG,2018-12-09 00:08:24.720,MRITC_SCP_IN2018_V06_114_20181209T000824Z_0003.JPG,SCP,114.0,3.0,5.945,-2.751363636363637,3.627272727272728,3.8423272727272733,1027.9152272727272,3.717,34.45704545454545,147.06739525244046,-44.29089445201978,5095820.5808585575,505374.93874337064,5095027.488165403,505622.2679743101,2,2018-12-09 00:08:24.290,MRITC_SCP_IN2018_V06_114_20181209T000824Z_0003.JPG
2018-12-09 00:08:29.300,2018:12:09 00:08:29,75012000115.0,./IN2018_V06_114/stills/MRITC_SCS_IN2018_V06_114_20181209T000829Z_0004.JPG,2018-12-09 00:08:29.300,MRITC_SCS_IN2018_V06_114_20181209T000829Z_0004.JPG,SCS,114.0,4.0,4.725,-7.135,2.1,3.839900000000001,1027.273,3.719,34.454,147.06739941600162,-44.290969788359995,5095818.074766983,505376.29729829845,5095026.425975405,505624.6022499205,2,2018-12-09 00:08:29.300,MRITC_SCS_IN2018_V06_114_20181209T000829Z_0004.JPG
2018-12-09 00:08:29.300,2018:12:09 00:08:29,95013000014.0,./IN2018_V06_114/stills/MRITC_SCP_IN2018_V06_114_20181209T000829Z_0004.JPG,2018-12-09 00:08:29.730,MRITC_SCP_IN2018_V06_114_20181209T000829Z_0004.JPG,SCP,114.0,4.0,4.886363636363637,-5.552727272727274,2.1,3.836877272727273,1026.904727272727,3.719,34.455090909090906,147.06740855829491,-44.29096322506315,5095817.709028935,505376.4924189617,5095026.404384349,505624.87069416937,2,2018-12-09 00:08:29.300,MRITC_SCP_IN2018_V06_114_20181209T000829Z_0004.JPG
2018-12-09 00:08:34.290,2018:12:09 00:08:34,75012000115.0,./IN2018_V06_114/stills/MRITC_SCS_IN2018_V06_114_20181209T000834Z_0005.JPG,2018-12-09 00:08:34.290,MRITC_SCS_IN2018_V06_114_20181209T000834Z_0005.JPG,SCS,114.0,5.0,3.925,-8.212,3.6,3.8411800000000005,1028.246,3.72145,34.4521,147.06744057547814,-44.29096643342191,5095813.683210567,505378.5386015714,5095025.368541041,505626.8463837999,2,2018-12-09 00:08:34.290,MRITC_SCS_IN2018_V06_114_20181209T000834Z_0005.JPG
2018-12-09 00:08:34.290,2018:12:09 00:08:34,95013000014.0,./IN2018_V06_114/stills/MRITC_SCP_IN2018_V06_114_20181209T000834Z_0005.JPG,2018-12-09 00:08:34.730,MRITC_SCP_IN2018_V06_114_20181209T000834Z_0005.JPG,SCP,114.0,5.0,3.975,-7.192,3.6,3.83738,1028.536,3.72195,34.4511,147.0674396121694,-44.29096572023036,5095813.202353807,505378.7742864643,5095025.20972564,505627.0076901651,2,2018-12-09 00:08:34.290,MRITC_SCP_IN2018_V06_114_20181209T000834Z_0005.JPG
